Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32
0.058367345,0.03919994,0.03945038,0.039846353,0.040237874,0.04027294,0.041015424,0.041325014,0.04144473,0.04151166,0.041913413,0.041787162,0.041613664,0.04209935,0.041780204,0.042602967,0.042942815,0.042521,0.04240953,0.04276669,0.043082245,0.042944897,0.042793263,0.04377381,0.04329689,0.042685196,0.043412738,0.043093294,0.043110337,0.043270327,0.04312444,0.04316742
0.058360863,0.039216105,0.039472163,0.03987001,0.04025576,0.040295675,0.041021846,0.041327506,0.041451287,0.041520447,0.041920964,0.041811723,0.041629393,0.0421198,0.041802716,0.042619552,0.04296491,0.04253175,0.04243063,0.042783502,0.043087125,0.042954113,0.042810302,0.043775667,0.04330858,0.042688332,0.04342306,0.0431044,0.043112155,0.04327662,0.043131728,0.043168213
0.05834628,0.039232105,0.039494555,0.039870895,0.040257506,0.040301166,0.04103226,0.041300848,0.041413564,0.0415119,0.041880954,0.04179354,0.04162012,0.04211038,0.04178507,0.042617433,0.04295924,0.042503074,0.042408247,0.042786732,0.043057952,0.042950854,0.042792022,0.04376809,0.04329953,0.04265966,0.043411873,0.04309649,0.043091334,0.0432783,0.04312027,0.04315011
0.05834443,0.039240565,0.039506767,0.03988482,0.040270116,0.040309377,0.04105104,0.04131214,0.041422155,0.041518237,0.041886296,0.041816924,0.041626498,0.042125247,0.04179909,0.04262701,0.042970106,0.04251407,0.042422585,0.04279816,0.04307233,0.042962763,0.042792797,0.043773387,0.0433139,0.042654764,0.043431673,0.043120652,0.04310496,0.04328664,0.043136947,0.043163244
0.058349855,0.03922015,0.039468627,0.039865553,0.04024289,0.040269416,0.04098006,0.041269153,0.04138032,0.04147609,0.041887797,0.04177384,0.041593585,0.04205387,0.04177021,0.042569716,0.04289968,0.042466402,0.042365316,0.042742506,0.043022055,0.04288871,0.042721596,0.043694258,0.043266077,0.042603027,0.04335732,0.043073516,0.04305283,0.04322556,0.04308353,0.043111283
0.058355123,0.039215483,0.039455328,0.03984687,0.040250435,0.04024989,0.04094822,0.04122067,0.041347113,0.04144061,0.0418633,0.041732814,0.041554127,0.04200076,0.041721687,0.042527534,0.042882714,0.042437978,0.042344384,0.04268733,0.0429903,0.04282559,0.042658303,0.043629035,0.043220963,0.042574953,0.04330694,0.043025833,0.04302387,0.043154642,0.043035164,0.043077704
0.058348462,0.039218504,0.039465364,0.039836366,0.040254842,0.04025245,0.04094597,0.041223377,0.041335545,0.041440874,0.041860685,0.041728683,0.04155208,0.041991986,0.04170871,0.042527184,0.04287625,0.04241272,0.042314656,0.042675897,0.042977482,0.042796295,0.042637218,0.04363291,0.043217007,0.04256982,0.043289118,0.04302947,0.04300212,0.043150082,0.04303856,0.04305481
0.058345824,0.03918837,0.039440528,0.039807692,0.040224902,0.040235914,0.04089992,0.041203,0.041326538,0.041433856,0.04186195,0.04172931,0.041553907,0.041993838,0.0416933,0.042507194,0.042881794,0.042419225,0.04231497,0.042677924,0.042971052,0.04279978,0.04263911,0.043634545,0.043213006,0.042565737,0.04328598,0.043038283,0.04299937,0.04314835,0.04303709,0.043054223
0.058345564,0.039200217,0.039458875,0.039828088,0.04024883,0.040253248,0.040915865,0.041218866,0.04133889,0.041450992,0.041885234,0.041751496,0.041556653,0.04201851,0.04171167,0.042517003,0.04287909,0.042428993,0.04231947,0.04269854,0.042989727,0.042810254,0.042658605,0.043641966,0.043223653,0.042580042,0.043297883,0.043057207,0.043021914,0.043154232,0.043051127,0.043063138
0.058340516,0.039219484,0.039477855,0.03984925,0.040274926,0.040264938,0.040932696,0.041226614,0.041348275,0.041458547,0.041891653,0.041752413,0.041569762,0.042033397,0.04172825,0.042533357,0.042892534,0.042442344,0.04232956,0.04272686,0.04299553,0.042819977,0.042675644,0.043631908,0.043227535,0.042603582,0.04330106,0.043060135,0.043025464,0.043167274,0.043066613,0.04308123
0.05833772,0.039234065,0.039494544,0.039856352,0.040296577,0.040280953,0.040953465,0.041232973,0.04135863,0.0414745,0.041903477,0.041764278,0.041577596,0.042043176,0.041735016,0.042541474,0.042907767,0.042453967,0.042337123,0.042736072,0.042999126,0.042838763,0.042674832,0.04363925,0.04323987,0.042610407,0.043301027,0.04307033,0.04303201,0.04317774,0.043075297,0.04308186
0.058331076,0.039211683,0.03950873,0.039872285,0.040308792,0.04029299,0.04096028,0.041236725,0.04135844,0.04148029,0.041919958,0.041768916,0.041573074,0.042051762,0.041748684,0.04254382,0.042909496,0.042454563,0.04233064,0.042739186,0.043007027,0.042834554,0.042685796,0.043648224,0.04324784,0.042617597,0.04330862,0.04308069,0.043033965,0.043188572,0.043091368,0.04309127
0.058335874,0.03920988,0.039506845,0.039850954,0.040325344,0.04027156,0.040954158,0.041234918,0.04135185,0.04147054,0.041902218,0.041745916,0.04154404,0.042002916,0.04171358,0.042529132,0.042863823,0.042422894,0.04229086,0.042704914,0.042978745,0.042796638,0.042669673,0.043635305,0.043235924,0.042595904,0.043271713,0.043074436,0.043011054,0.04317325,0.043098968,0.04308668
0.05833948,0.039224084,0.039488565,0.03985556,0.04031793,0.040263023,0.04094456,0.041231614,0.0413416,0.041460674,0.041885268,0.041745447,0.04154304,0.042006608,0.04169419,0.042504456,0.04287322,0.042423308,0.042293236,0.042707965,0.042980324,0.04278858,0.042675607,0.043629304,0.043242395,0.042599946,0.043272264,0.043075882,0.04301159,0.04317046,0.043099236,0.0430763
0.05833437,0.039227903,0.039494984,0.039858777,0.04031301,0.040271014,0.040953293,0.04124106,0.04135054,0.04146304,0.041892406,0.04174903,0.041544538,0.042012785,0.041697945,0.04251953,0.04288078,0.04243151,0.04230623,0.042716246,0.042989895,0.042792622,0.042686213,0.04363899,0.0432495,0.04261,0.04327139,0.043080453,0.04301776,0.04317903,0.043103825,0.043085396
0.05833441,0.039243698,0.039497193,0.03987395,0.04032252,0.04027363,0.040968917,0.041256744,0.04135699,0.041478496,0.041910995,0.041767087,0.041559704,0.042035036,0.041711416,0.042527005,0.042897742,0.0424438,0.04232917,0.042731687,0.042991836,0.042807158,0.04268975,0.043639902,0.043263875,0.04262135,0.043286305,0.04308622,0.043028615,0.043190546,0.04311119,0.04308866
0.058330044,0.039235752,0.039496,0.039861817,0.04031705,0.040285695,0.040971834,0.041256048,0.041368045,0.0414842,0.04191409,0.041770395,0.041553453,0.042042375,0.04170023,0.042525277,0.042907484,0.04243999,0.042316988,0.042731397,0.042992473,0.042795822,0.042677168,0.04363335,0.043265954,0.042610355,0.04327854,0.043068662,0.043022916,0.04317854,0.04310868,0.043067716
0.058329266,0.03925012,0.03950563,0.03987273,0.040326707,0.040301956,0.040982723,0.041271575,0.041379623,0.04149108,0.041930825,0.041785702,0.041549873,0.042061046,0.04170916,0.042534,0.04292114,0.04244446,0.042332288,0.042729937,0.04300117,0.042805176,0.042685967,0.043649737,0.043273665,0.04261914,0.043283958,0.04308216,0.043032695,0.04319568,0.04310417,0.04307508
0.058330003,0.03925701,0.039519176,0.03987586,0.040338024,0.04031773,0.040990695,0.041278075,0.041390102,0.041508377,0.041937336,0.04180103,0.041560568,0.042077925,0.04172374,0.04254426,0.0429355,0.04245661,0.042344533,0.04274354,0.043009255,0.042819507,0.0426967,0.043665603,0.04327472,0.04263447,0.043298535,0.043088432,0.04304392,0.04320399,0.04311469,0.043075133
0.058328047,0.03926485,0.039523754,0.039878514,0.040326294,0.04033376,0.04099612,0.04128098,0.04139336,0.041513644,0.041942935,0.04180379,0.041568056,0.042098276,0.041738376,0.04254849,0.04295384,0.042469177,0.042352706,0.042758532,0.043020517,0.04283417,0.04270731,0.043676097,0.04328241,0.04263928,0.043308016,0.043093275,0.04305659,0.043221075,0.043124974,0.043077327
0.05833055,0.039241143,0.039474756,0.039847665,0.04028065,0.040297903,0.040937718,0.0412575,0.041377343,0.041485,0.041905753,0.04175596,0.041529287,0.04203608,0.04170492,0.042484466,0.042897884,0.04244042,0.042321745,0.04273248,0.042979587,0.042782933,0.042664777,0.043610856,0.043277536,0.042608827,0.043284807,0.043091543,0.043033678,0.04318694,0.043112867,0.043052886
0.05831628,0.039255153,0.03947043,0.039850455,0.04028935,0.040309206,0.040944684,0.041260816,0.041377496,0.04149223,0.04191323,0.04175952,0.04152996,0.04204835,0.041709784,0.04247634,0.042909946,0.04243464,0.04233649,0.042735323,0.042980615,0.04279775,0.042671718,0.04362253,0.04327554,0.042620618,0.043290913,0.043097056,0.043036897,0.043200497,0.043116186,0.04306427
0.058314916,0.039264087,0.03947989,0.039853673,0.04028645,0.04032586,0.040944315,0.041254558,0.04137011,0.041490007,0.04192283,0.041766617,0.041538045,0.042056177,0.041718718,0.042475834,0.042931557,0.042441007,0.04234725,0.042750813,0.04299723,0.042795833,0.042669848,0.043638222,0.043276053,0.042631257,0.043307602,0.043111566,0.043044996,0.0432042,0.04312398,0.04305724
0.058313545,0.03923556,0.039448027,0.039831657,0.040250123,0.040293027,0.040901948,0.041237704,0.041366242,0.041460864,0.0419071,0.041744255,0.041529577,0.042039867,0.04170439,0.042465065,0.042885102,0.042428445,0.042320672,0.04272931,0.042955507,0.04275562,0.042654842,0.043584123,0.043241467,0.04262553,0.043287784,0.043073557,0.043015487,0.043194324,0.043117877,0.043037888
0.058312178,0.03924381,0.039442226,0.03982802,0.04023822,0.0402815,0.04090026,0.041224584,0.041361075,0.041454457,0.041911162,0.041737705,0.041524637,0.04204059,0.04169799,0.04247482,0.042883076,0.042424142,0.04230719,0.042743005,0.042955533,0.04275103,0.042662263,0.043586794,0.043238796,0.042625863,0.04329366,0.04307977,0.0430211,0.04320205,0.0431101,0.04304523
0.05831246,0.03924145,0.03944001,0.039832912,0.040225618,0.040285792,0.04090736,0.041224495,0.041360453,0.04145521,0.04191251,0.041745026,0.04152518,0.042046737,0.04170729,0.042487934,0.042889275,0.04242018,0.042295463,0.042740192,0.042967036,0.042748857,0.04266308,0.043594997,0.04324297,0.042631898,0.04330641,0.043091685,0.04303579,0.04320049,0.043124855,0.04305489
0.058313433,0.039239686,0.039445765,0.039834045,0.040207896,0.040294375,0.040908437,0.041233666,0.041362025,0.04145306,0.041916627,0.041749485,0.041536756,0.042062867,0.04172102,0.042487532,0.042893253,0.042420015,0.042297307,0.042744055,0.04297868,0.042755038,0.04268247,0.04360572,0.043254424,0.042635318,0.043317772,0.043091826,0.043036,0.043215893,0.043132607,0.043061487
0.058315124,0.039212063,0.03942586,0.039816905,0.040163428,0.04026403,0.040856913,0.04120568,0.041340835,0.041432515,0.04187539,0.041713633,0.041507136,0.042020265,0.041689537,0.042441927,0.042830173,0.042394705,0.04226623,0.042710915,0.04294153,0.04271647,0.042641632,0.043542016,0.043231383,0.042600058,0.04329651,0.043064352,0.04301918,0.04318687,0.043122884,0.04305313
0.058317948,0.039223406,0.039442,0.039830882,0.040175594,0.040274374,0.040862847,0.041209407,0.041339956,0.04142691,0.041882735,0.04172052,0.0415119,0.042032853,0.041692708,0.042448502,0.042828087,0.042393222,0.042274196,0.04272188,0.04294147,0.042725336,0.042642374,0.043538183,0.04323385,0.042606395,0.043293945,0.043057524,0.04301913,0.043190006,0.04313036,0.043061204
0.05831597,0.03922972,0.03944628,0.03982733,0.040184435,0.04027187,0.040862866,0.041199077,0.041340854,0.04141102,0.041881334,0.041718382,0.041486464,0.04202725,0.041664075,0.04244088,0.042819027,0.042368896,0.04224746,0.042700186,0.042930737,0.042684365,0.04262296,0.043521166,0.04324015,0.04259431,0.04327729,0.0430585,0.043014042,0.0431849,0.04312663,0.043056984
0.058312405,0.039207306,0.039438818,0.039817132,0.04016691,0.04027061,0.04085903,0.041187763,0.041338842,0.041402448,0.041880123,0.04171925,0.041495223,0.042030282,0.041657887,0.042439494,0.042816874,0.04236409,0.04224075,0.04269193,0.0429308,0.042665582,0.042627707,0.043524247,0.043245398,0.04259334,0.04328768,0.043064877,0.043012165,0.043195266,0.043131635,0.043059364
0.05830767,0.03921824,0.039439656,0.03982232,0.040160254,0.040278118,0.040858924,0.041190904,0.04134415,0.04140774,0.041884195,0.04172769,0.04149644,0.042042725,0.041661553,0.042439412,0.042823866,0.042363733,0.042250983,0.04270304,0.042937145,0.04266267,0.042636964,0.04352341,0.043237578,0.042603772,0.043289986,0.043055464,0.043005425,0.043173097,0.043124296,0.043055076
0.05829986,0.03923682,0.03944834,0.039835386,0.040168714,0.04028886,0.040860426,0.041199997,0.04133843,0.041413937,0.04189247,0.041734334,0.041491874,0.04205105,0.041666426,0.042444043,0.042833727,0.042380437,0.04225578,0.04270867,0.042945445,0.042661782,0.04264052,0.04352965,0.043243542,0.042610515,0.0432953,0.043069273,0.04301321,0.043169722,0.043124616,0.04305963
0.05829744,0.0392314,0.039447237,0.039823152,0.040149726,0.040292848,0.040866867,0.041204695,0.041337524,0.041421905,0.0418997,0.04173859,0.041495252,0.04206192,0.04167499,0.04244855,0.042844284,0.0423806,0.04227065,0.04271876,0.04294331,0.042671397,0.042650174,0.04353231,0.043249574,0.042619303,0.043285325,0.043077704,0.043015197,0.043178186,0.0431362,0.04306776
0.058296584,0.039235864,0.039452046,0.03981655,0.04015614,0.040300597,0.040878315,0.041219473,0.041344594,0.041440643,0.04191357,0.041752342,0.041497856,0.042078085,0.041688923,0.042467628,0.042854086,0.04238609,0.042277936,0.0427272,0.042953692,0.042678956,0.04265146,0.04353816,0.043256003,0.0426285,0.04329125,0.043089654,0.043028966,0.043186475,0.043142326,0.043083064
0.05829579,0.03922199,0.039452113,0.039808147,0.040148646,0.040295754,0.04088969,0.04122755,0.041340847,0.041433204,0.04191474,0.041755177,0.041508496,0.04208337,0.041683786,0.042471886,0.042862426,0.04239362,0.04228257,0.0427215,0.042954925,0.042682525,0.042658113,0.043540742,0.043264136,0.04263354,0.04329211,0.043092687,0.043025464,0.043182373,0.04314857,0.043081287
0.05828985,0.03921321,0.03944948,0.03981179,0.04015584,0.040295977,0.04089417,0.04122767,0.04134907,0.041440215,0.041920397,0.041762266,0.041518077,0.04208783,0.041689176,0.042487644,0.04286911,0.04239868,0.042288937,0.04272279,0.04296603,0.042689852,0.042668775,0.043550253,0.043267976,0.042637277,0.043306034,0.043092676,0.043034147,0.04319067,0.043152694,0.04308552
0.058287956,0.039206255,0.039444353,0.039811425,0.040139224,0.04029791,0.040892128,0.041220658,0.041341845,0.041449167,0.041924518,0.041761737,0.041525584,0.04209555,0.041694198,0.0424903,0.042874306,0.04239833,0.042295724,0.0427256,0.04297684,0.042693626,0.04267549,0.043545496,0.043272607,0.04264534,0.043311037,0.043098744,0.043037064,0.043195132,0.043153793,0.04309202
0.058289353,0.0392152,0.039456066,0.03982214,0.040151536,0.040303495,0.040903438,0.04123032,0.041353207,0.041462064,0.041938037,0.041768488,0.041525852,0.04211541,0.041707847,0.04249686,0.042881697,0.042399447,0.042308144,0.042737454,0.042984873,0.042707287,0.042690776,0.043551855,0.04327803,0.042658158,0.043319333,0.043104734,0.043047883,0.043203227,0.04316991,0.04310516
0.058290526,0.03921903,0.039461687,0.039820276,0.040151533,0.040311992,0.0409119,0.04123395,0.04135217,0.041473333,0.041946005,0.04177276,0.041534275,0.042131726,0.041717947,0.042511534,0.042891324,0.04240575,0.042315394,0.04274256,0.042990983,0.042722456,0.042696618,0.043559667,0.04327964,0.04266278,0.04331959,0.043111816,0.04305258,0.043212432,0.043165397,0.043109402
0.058288895,0.039231215,0.039476033,0.03982875,0.040161144,0.040326826,0.04092524,0.04124544,0.04135807,0.041471757,0.041952725,0.041783355,0.041537933,0.042137552,0.04172024,0.042521577,0.04290158,0.04241717,0.042327013,0.042754125,0.04299845,0.04272125,0.042714447,0.04355935,0.043296486,0.04267184,0.043329388,0.04312404,0.043053765,0.04322372,0.043169074,0.043109562
0.058287304,0.03923871,0.039481107,0.03983221,0.040155243,0.04034307,0.040925927,0.041240733,0.0413563,0.041464403,0.041957792,0.041774955,0.04153164,0.042146318,0.041725554,0.04253625,0.04291344,0.042418055,0.042333763,0.042754997,0.04299232,0.04272764,0.04272327,0.04356453,0.043297905,0.04267764,0.043336753,0.043133315,0.04305864,0.043229785,0.043177683,0.04311736
0.058289334,0.039242644,0.039487284,0.039841596,0.040149976,0.040352378,0.040928625,0.041248653,0.041359283,0.041462842,0.041968923,0.041786253,0.041529518,0.04216465,0.041732494,0.042544186,0.042921036,0.042424526,0.042343512,0.042763624,0.043008454,0.042738136,0.042724654,0.04356703,0.04330868,0.042683825,0.04334576,0.043142408,0.04306497,0.043239955,0.043186676,0.043128
0.058283567,0.03923724,0.039489735,0.039839447,0.040159687,0.04035487,0.040935617,0.041242786,0.04134798,0.041464772,0.041957468,0.04179366,0.041527834,0.042172614,0.04172371,0.042548273,0.042920258,0.042427246,0.042344164,0.04276621,0.04302032,0.04274797,0.042735394,0.043575697,0.043312002,0.042690426,0.043351516,0.04314751,0.04306502,0.043238126,0.04318447,0.043137185
0.058280632,0.039252855,0.039502315,0.039847814,0.040167052,0.040359788,0.040943712,0.041247588,0.041344687,0.041465394,0.04194857,0.041792117,0.04152709,0.04217475,0.041704327,0.042552672,0.042920265,0.042436317,0.04234545,0.042769123,0.04302001,0.04274551,0.042727392,0.043578826,0.043316323,0.042698808,0.043355424,0.043144666,0.04306934,0.043242287,0.04318646,0.043145757
0.05828335,0.03925528,0.03950696,0.039850112,0.04017077,0.040354047,0.04094568,0.04124763,0.04134798,0.041466054,0.04194387,0.041800067,0.041534457,0.042184256,0.04171178,0.042554088,0.042928904,0.04243894,0.042348012,0.042763047,0.043027494,0.04275106,0.042733397,0.04358674,0.043321162,0.042706937,0.043355633,0.043157905,0.04307476,0.04324752,0.043197323,0.043150168
0.058277976,0.03926866,0.03949819,0.0398478,0.040171973,0.04035194,0.04094876,0.041250158,0.0413463,0.04146352,0.04194532,0.04180652,0.041533493,0.04219403,0.041721113,0.042556066,0.042937636,0.042441037,0.0423547,0.042770643,0.043038018,0.042753823,0.042737674,0.04358013,0.043320518,0.042705007,0.04336412,0.043164447,0.04308617,0.043256108,0.043177854,0.043151226
0.05828067,0.039269425,0.039502904,0.039853588,0.040166464,0.040364664,0.040957335,0.04125561,0.041350756,0.04146597,0.041955728,0.041817334,0.04154597,0.042208023,0.041729607,0.04256572,0.0429477,0.042446658,0.042364866,0.042768974,0.043052934,0.042769734,0.042744607,0.04359098,0.04331692,0.042715054,0.043373294,0.0431727,0.043085556,0.043264158,0.043182023,0.043150496
0.058281105,0.03927552,0.03950571,0.039858866,0.040169187,0.04036745,0.040962327,0.041268986,0.04136139,0.04147554,0.041965567,0.041831866,0.04154841,0.04222717,0.04172836,0.042555824,0.04296451,0.042448554,0.042369243,0.042777423,0.04306128,0.042782363,0.042747386,0.043596998,0.04332634,0.042718936,0.04338147,0.04317725,0.043087736,0.043275416,0.043189727,0.043158043
0.058277693,0.03928969,0.03951877,0.039866664,0.04017031,0.04037672,0.040971134,0.04127383,0.041370954,0.041486725,0.041971985,0.04184684,0.041559886,0.042239465,0.041735005,0.042565398,0.04297345,0.04246121,0.04237332,0.042785443,0.04306707,0.042790547,0.042752124,0.043605663,0.043330275,0.042724278,0.043389127,0.04318419,0.04309039,0.043277837,0.04319622,0.04316859
0.058276184,0.03929492,0.039526526,0.03986797,0.04017563,0.040380824,0.040978517,0.041275267,0.041368052,0.041483495,0.041982498,0.041849677,0.041564446,0.04225271,0.041739605,0.04257326,0.04296689,0.04246673,0.042377766,0.042783707,0.043072913,0.04279538,0.042761598,0.043610167,0.043339405,0.042724937,0.04339323,0.043188814,0.043093577,0.043274406,0.043203462,0.043174896
0.058277518,0.039304547,0.039534505,0.039880846,0.04018443,0.04037302,0.040988326,0.04127976,0.041373584,0.041490287,0.04199405,0.04185541,0.041568894,0.042262416,0.041741405,0.042573135,0.042977378,0.04247541,0.04238144,0.042798016,0.043081786,0.042806003,0.042765237,0.04361152,0.04334171,0.04273612,0.043402303,0.04319381,0.043098986,0.043283693,0.04321031,0.043190733
0.05828026,0.03931357,0.039543416,0.039889697,0.04019559,0.040380742,0.04100513,0.04128867,0.04138454,0.04150416,0.042004384,0.041862763,0.041576114,0.042279124,0.041752193,0.042583857,0.042992104,0.042491034,0.04239115,0.042806223,0.043090485,0.042818908,0.04277428,0.04362069,0.043343794,0.042747825,0.04341037,0.043204222,0.043106552,0.043293364,0.04321937,0.043195367
0.058282293,0.03931995,0.039548177,0.03989832,0.040193602,0.040393658,0.041009527,0.041300945,0.04139403,0.041503124,0.04201841,0.041879483,0.041584868,0.042293623,0.04175645,0.042596325,0.042998876,0.04249443,0.042402133,0.042819176,0.043097973,0.042833336,0.04279066,0.043633237,0.043358356,0.042758968,0.043422103,0.043213297,0.04312002,0.043307196,0.043227237,0.04320615
0.058285445,0.039330505,0.039553776,0.03990366,0.04018602,0.04040564,0.04101877,0.041317143,0.04140166,0.041508798,0.04203135,0.04188842,0.04159429,0.04230716,0.041768853,0.04260217,0.043008614,0.042502645,0.04241821,0.042829767,0.04311235,0.04284574,0.04281191,0.043637194,0.04336852,0.042765066,0.043429516,0.04322556,0.04312838,0.043315317,0.04323899,0.04321253
0.05827231,0.03933608,0.039561134,0.03991144,0.04019085,0.04041017,0.041023206,0.04132308,0.041400373,0.041511394,0.042030264,0.04188911,0.04159604,0.042313244,0.04175519,0.042602398,0.043006904,0.042499837,0.042420607,0.042833123,0.04312094,0.042850196,0.04281994,0.043642398,0.04336942,0.042773377,0.043425646,0.04322627,0.043129887,0.043324582,0.043244038,0.043212637
0.05827307,0.039341033,0.039556026,0.039915774,0.04017725,0.040412728,0.041018296,0.041327536,0.041402474,0.041513707,0.042032,0.04189759,0.041604076,0.04232562,0.041754633,0.04258633,0.043012887,0.04249973,0.04242733,0.042836104,0.043124884,0.042859495,0.042824473,0.04364453,0.04337475,0.042786703,0.043428928,0.043230712,0.04312833,0.043331277,0.043257643,0.043219425
0.058269255,0.039345093,0.039557785,0.039923538,0.04017786,0.040418036,0.041026052,0.041342236,0.04139769,0.04151923,0.042026717,0.041904006,0.041608416,0.042329542,0.041757245,0.04259291,0.04301931,0.042507682,0.042429578,0.04284088,0.04313246,0.04285811,0.042831555,0.043641187,0.043376528,0.04279497,0.043432344,0.043232813,0.0431278,0.043340467,0.043249693,0.04322316
